"workerId","batch","condition","baseline","award_value","exchange","start_means","total_bonus","duration","numeracy","gender","age","education","chart_use","accountValue","groundTruth","intervene","outcome","pAwardCurrent","pAwardNew","pAwardWith","pAwardWithout","pSup","payoff","respTime","startTime","trial","trialDur","trialIdx"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",86,0.9,1,"True",NA,NA,0.9650368,0.5,70,1.25,1567284993.699,1567284986.826,"16",6.87299990653992,"10"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",88.25,0.622,0,"True",NA,NA,0.6691917,0.5,58,2.25,1567285005.964,1567284996.493,"17",9.47099995613098,"2"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",89.5,0.963,1,"True",NA,NA,0.9943283,0.5,90,1.25,1567285183.083,1567285059.162,"18",123.921000003815,"13"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",90.75,0.784,1,"True",NA,NA,0.8665552,0.5,75,1.25,1567285192.854,1567285186.427,"19",6.42700004577637,"4"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",92,0.8,1,"True",NA,NA,0.8830224,0.5,74,1.25,1567285204.58,1567285195.65,"20",8.92999982833862,"5"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",94.25,0.525,0,"True",NA,NA,0.5353322,0.5,50,2.25,1567285217.61,1567285210.073,"21",7.53699994087219,"1"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",95.5,0.889,1,"True",NA,NA,0.9578718,0.5,87,1.25,1567285239.519,1567285231.214,"22",8.3050000667572,"9"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",93.25,0.5,0,"False",NA,NA,0.5,0.5,50,-2.25,1567285250.143,1567285243.565,"23",6.57799983024597,"0"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",94.5,0.84,1,"True",NA,NA,0.9200053,0.5,75,1.25,1567285269.294,1567285263.388,"24",5.90599989891052,"6"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",95.75,0.922,1,"True",NA,NA,0.9778051,0.5,93,1.25,1567285281.623,1567285273.994,"25",7.62899994850159,"11"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",97,0.843,1,"True",NA,NA,0.9231176,0.5,85,1.25,1567285293.141,1567285288.188,"26",4.95300006866455,"7"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",98.25,0.975,1,"True",NA,NA,0.9972127,0.5,96,1.25,1567285304.947,1567285297.301,"27",7.64599990844727,"14"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",99.5,0.709,1,"True",NA,NA,0.7822155,0.5,72,1.25,1567285320.346,1567285308.461,"28",11.8849999904633,"3"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",100.75,0.946,1,"True",NA,NA,0.9886527,0.5,95,1.25,1567285402.889,1567285389.559,"29",13.3299999237061,"12"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",102,0.873,1,"True",NA,NA,0.9465786,0.5,82,1.25,1567285414.509,1567285406.92,"30",7.58899998664856,"8"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",65.25,0.5,0,"False",0.5,0.5,NA,NA,50,-2.25,1567284161.823,1567284156.631,"mock",5.19199991226196,"mock"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,100,1.25,1567284203.308,1567284171.286,"practice1",32.0220000743866,"practice"
"2350deab",2,"intervals",0.5,2.25,0.2,"True",3,1499.37999987602,11,"M","25-34","Bachelor's degree","Weekly",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,100,1.25,1567284982.064,1567284960.408,"practice2",21.6559998989105,"practice"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",68.75,0.963,1,"True",NA,NA,0.9943283,0.5,50,1.25,1567357595.016,1567357552.366,"1",42.6500000953674,"13"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",68.75,0.843,0,"False",NA,NA,0.9231176,0.5,30,0,1567357633.699,1567357603.842,"2",29.856999874115,"7"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",70,0.922,1,"True",NA,NA,0.9778051,0.5,40,1.25,1567357649.071,1567357638.823,"3",10.2480001449585,"11"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",72.25,0.622,0,"True",NA,NA,0.6691917,0.5,50,2.25,1567357671.388,1567357653.637,"4",17.7509999275208,"2"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",71.25,0.9,1,"False",NA,NA,0.9650368,0.5,60,-1,1567357685.879,1567357675.889,"5",9.99000000953674,"10"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",72.5,0.975,1,"True",NA,NA,0.9972127,0.5,75,1.25,1567357711.635,1567357689.832,"6",21.8029999732971,"14"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",73.75,0.8,1,"True",NA,NA,0.8830224,0.5,30,1.25,1567357746.023,1567357714.746,"7",31.2769999504089,"5"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",75,0.999,1,"True",NA,NA,0.9999938,0.5,100,1.25,1567357763.029,1567357748.92,"8",14.1089999675751,"15"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",76.25,0.873,1,"True",NA,NA,0.9465786,0.5,80,1.25,1567357777.344,1567357765.848,"9",11.4960000514984,"8"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",77.5,0.889,1,"True",NA,NA,0.9578718,0.5,60,1.25,1567357804.447,1567357779.898,"10",24.5490000247955,"9"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",77.5,0.84,0,"False",NA,NA,0.9200053,0.5,50,0,1567357827.971,1567357807.188,"11",20.7829999923706,"6"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",78.75,0.709,1,"True",NA,NA,0.7822155,0.5,60,1.25,1567357845.047,1567357830.93,"12",14.1169998645782,"3"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",80,0.784,1,"True",NA,NA,0.8665552,0.5,50,1.25,1567357874.873,1567357847.652,"13",27.220999956131,"4"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",82.25,0.525,0,"True",NA,NA,0.5353322,0.5,40,2.25,1567357889.782,1567357877.69,"14",12.0920000076294,"1"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",83.5,0.946,1,"True",NA,NA,0.9886527,0.5,100,1.25,1567357912.887,1567357892.686,"15",20.2009999752045,"12"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",82.5,0.84,1,"False",NA,NA,0.9200053,0.5,60,-1,1567358071.492,1567358049.28,"16",22.2120001316071,"6"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",82.5,0.709,0,"False",NA,NA,0.7822155,0.5,50,0,1567358089.931,1567358074.908,"17",15.0230000019073,"3"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",83.75,0.9,1,"True",NA,NA,0.9650368,0.5,70,1.25,1567358106.737,1567358092.953,"18",13.7839999198914,"10"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",85,0.922,1,"True",NA,NA,0.9778051,0.5,90,1.25,1567358124.619,1567358109.841,"19",14.7779998779297,"11"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",86.25,0.946,1,"True",NA,NA,0.9886527,0.5,100,1.25,1567358145.546,1567358128.496,"20",17.0499999523163,"12"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",87.5,0.873,1,"True",NA,NA,0.9465786,0.5,90,1.25,1567358161.296,1567358148.234,"21",13.0620000362396,"8"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",88.75,0.843,1,"True",NA,NA,0.9231176,0.5,75,1.25,1567358183.945,1567358164.286,"22",19.6589999198914,"7"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",88.75,0.5,0,"True",NA,NA,0.5,0.5,50,0,1567358195.973,1567358187.471,"23",8.50200009346008,"0"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",88.75,0.525,0,"False",NA,NA,0.5353322,0.5,55,0,1567358209.068,1567358198.949,"24",10.1190001964569,"1"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",90,0.784,1,"True",NA,NA,0.8665552,0.5,70,1.25,1567358222.004,1567358212.709,"25",9.29499983787537,"4"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",91.25,0.975,1,"True",NA,NA,0.9972127,0.5,100,1.25,1567358238.15,1567358225.287,"26",12.8630001544952,"14"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",92.5,0.8,1,"True",NA,NA,0.8830224,0.5,75,1.25,1567358250.798,1567358241.3,"27",9.4980001449585,"5"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",93.75,0.963,1,"True",NA,NA,0.9943283,0.5,100,1.25,1567358260.551,1567358253.86,"28",6.69100022315979,"13"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",95,0.889,1,"True",NA,NA,0.9578718,0.5,80,1.25,1567358274.344,1567358264.15,"29",10.194000005722,"9"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",96.25,0.622,1,"True",NA,NA,0.6691917,0.5,60,1.25,1567358288.386,1567358277.213,"30",11.1729998588562,"2"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",66.5,0.5,1,"True",0.5,0.5,NA,NA,50,-1,1567357504.142,1567357498.149,"mock",5.99300003051758,"mock"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",67.5,0.999,0,"False",NA,NA,0.9999938,0.5,50,0,1567357546.313,1567357526.796,"practice1",19.5169999599457,"practice"
"bb6fd797",3,"HOPs",0.5,2.25,0.2,"False",3,961.192000150681,11,"F","35-44","Bachelor's degree","Monthly or less",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,100,1.25,1567358039.264,1567358009.476,"practice2",29.7879998683929,"practice"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",68.75,0.975,1,"True",NA,NA,0.9972127,0.5,70,1.25,1567283639.792,1567283627.822,"1",11.9700000286102,"14"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",70,0.9,1,"True",NA,NA,0.9650368,0.5,58,1.25,1567283649.779,1567283643.398,"2",6.38100004196167,"10"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",71.25,0.922,1,"True",NA,NA,0.9778051,0.5,60,1.25,1567283659.63,1567283653.091,"3",6.53900003433228,"11"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",72.5,0.8,1,"True",NA,NA,0.8830224,0.5,54,1.25,1567283672.862,1567283662.971,"4",9.89100003242493,"5"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",73.75,0.873,1,"True",NA,NA,0.9465786,0.5,61,1.25,1567283681.925,1567283676.164,"5",5.76099991798401,"8"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",75,0.889,1,"True",NA,NA,0.9578718,0.5,62,1.25,1567283692.17,1567283685.623,"6",6.54700016975403,"9"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",76.25,0.84,1,"True",NA,NA,0.9200053,0.5,58,1.25,1567283701.749,1567283696.228,"7",5.52100014686584,"6"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",76.25,0.5,0,"True",NA,NA,0.5,0.5,50,0,1567283713.611,1567283706.528,"8",7.08299994468689,"0"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",76.25,0.525,0,"False",NA,NA,0.5353322,0.5,51,0,1567283737.557,1567283731.827,"9",5.73000001907349,"1"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",77.5,0.784,1,"True",NA,NA,0.8665552,0.5,55,1.25,1567283747.266,1567283742.229,"10",5.03699994087219,"4"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",79.75,0.622,0,"True",NA,NA,0.6691917,0.5,53,2.25,1567283757.631,1567283750.191,"11",7.44000005722046,"2"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",81,0.946,1,"True",NA,NA,0.9886527,0.5,75,1.25,1567283768.084,1567283762.08,"12",6.00400018692017,"12"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",82.25,0.709,1,"True",NA,NA,0.7822155,0.5,54,1.25,1567283781.158,1567283771.419,"13",9.73900008201599,"3"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",83.5,0.963,1,"True",NA,NA,0.9943283,0.5,83,1.25,1567283791.857,1567283784.567,"14",7.29000020027161,"13"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",84.75,0.843,1,"True",NA,NA,0.9231176,0.5,58,1.25,1567283800.674,1567283795.113,"15",5.56100010871887,"7"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",86,0.843,1,"True",NA,NA,0.9231176,0.5,55,1.25,1567283841.226,1567283832.058,"16",9.16799998283386,"7"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",87.25,0.922,1,"True",NA,NA,0.9778051,0.5,57,1.25,1567283854.478,1567283844.509,"17",9.9689998626709,"11"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",88.5,0.784,1,"True",NA,NA,0.8665552,0.5,56,1.25,1567283871.485,1567283857.903,"18",13.5819997787476,"4"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",89.75,0.8,1,"True",NA,NA,0.8830224,0.5,55,1.25,1567283882.984,1567283875.629,"19",7.35500001907349,"5"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",91,0.84,1,"True",NA,NA,0.9200053,0.5,56,1.25,1567283891.821,1567283886.619,"20",5.2020001411438,"6"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",92.25,0.963,1,"True",NA,NA,0.9943283,0.5,65,1.25,1567283901.746,1567283895.045,"21",6.70099997520447,"13"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",94.5,0.622,0,"True",NA,NA,0.6691917,0.5,53,2.25,1567283917.238,1567283904.361,"22",12.8769998550415,"2"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",95.75,0.999,1,"True",NA,NA,0.9999938,0.5,85,1.25,1567283929.676,1567283921.51,"23",8.16600012779236,"15"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",97,0.889,1,"True",NA,NA,0.9578718,0.5,60,1.25,1567283944.516,1567283933.167,"24",11.3489999771118,"9"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",98.25,0.946,1,"True",NA,NA,0.9886527,0.5,62,1.25,1567283955.751,1567283948.283,"25",7.46799993515015,"12"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",98.25,0.525,0,"False",NA,NA,0.5353322,0.5,50,0,1567283965.6,1567283959.862,"26",5.73799991607666,"1"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",99.5,0.975,1,"True",NA,NA,0.9972127,0.5,75,1.25,1567283975.86,1567283968.954,"27",6.90599989891052,"14"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",100.75,0.873,1,"True",NA,NA,0.9465786,0.5,60,1.25,1567283985.506,1567283978.642,"28",6.86400008201599,"8"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",102,0.9,1,"True",NA,NA,0.9650368,0.5,58,1.25,1567283995.474,1567283988.203,"29",7.27099990844727,"10"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",104.25,0.709,0,"True",NA,NA,0.7822155,0.5,53,2.25,1567284006.461,1567283998.557,"30",7.90400004386902,"3"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",65.25,0.5,0,"False",0.5,0.5,NA,NA,50,-2.25,1567283534.895,1567283531.555,"mock",3.33999991416931,"mock"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,80,1.25,1567283609.329,1567283576.808,"practice1",32.5209999084473,"practice"
"df6a6a5c",2,"intervals",0.5,2.25,0.2,"True",3,560.167999982834,10,"F","25-34","Associate's degree","Daily",68.75,0.999,1,"True",NA,NA,0.9999938,0.5,85,1.25,1567283828.943,1567283805.821,"practice2",23.1219999790192,"practice"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",68.75,0.84,1,"True",NA,NA,0.9200053,0.5,65,1.25,1567359191.731,1567359180.105,"1",11.6259999275208,"6"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",70,0.9,1,"True",NA,NA,0.9650368,0.5,55,1.25,1567359204.671,1567359194.965,"2",9.70600008964539,"10"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",70,0.843,0,"False",NA,NA,0.9231176,0.5,20,0,1567359217.447,1567359207.724,"3",9.72300004959106,"7"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",71.25,0.709,1,"True",NA,NA,0.7822155,0.5,30,1.25,1567359237.592,1567359223.288,"4",14.3039999008179,"3"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",71.25,0.889,0,"False",NA,NA,0.9578718,0.5,25,0,1567359255.116,1567359240.751,"5",14.3650000095367,"9"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",72.5,0.963,1,"True",NA,NA,0.9943283,0.5,50,1.25,1567359268.348,1567359258.503,"6",9.84500002861023,"13"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",73.75,0.873,1,"True",NA,NA,0.9465786,0.5,45,1.25,1567359289.728,1567359271.671,"7",18.0569999217987,"8"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",73.75,0.5,0,"True",NA,NA,0.5,0.5,10,0,1567359305.659,1567359293.196,"8",12.4629998207092,"0"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",76,0.622,0,"True",NA,NA,0.6691917,0.5,50,2.25,1567359324.742,1567359309.266,"9",15.4760000705719,"2"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",77.25,0.922,1,"True",NA,NA,0.9778051,0.5,80,1.25,1567359336.193,1567359327.765,"10",8.42799997329712,"11"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",78.5,0.8,1,"True",NA,NA,0.8830224,0.5,70,1.25,1567359351.085,1567359339.465,"11",11.6200001239777,"5"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",79.75,0.975,1,"True",NA,NA,0.9972127,0.5,90,1.25,1567359370.015,1567359354.005,"12",16.0099999904633,"14"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",81,0.784,1,"True",NA,NA,0.8665552,0.5,60,1.25,1567359386.925,1567359374.908,"13",12.0169999599457,"4"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",83.25,0.525,0,"True",NA,NA,0.5353322,0.5,20,2.25,1567359400.438,1567359389.657,"14",10.7809998989105,"1"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",84.5,0.946,1,"True",NA,NA,0.9886527,0.5,80,1.25,1567359413.864,1567359403.749,"15",10.1150000095367,"12"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",85.75,0.873,1,"True",NA,NA,0.9465786,0.5,60,1.25,1567359464.968,1567359453.731,"16",11.2369999885559,"8"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",88,0.525,0,"True",NA,NA,0.5353322,0.5,10,2.25,1567359481.33,1567359468.354,"17",12.9759998321533,"1"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",87,0.889,1,"False",NA,NA,0.9578718,0.5,40,-1,1567359495.445,1567359484.48,"18",10.9649999141693,"9"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",89.25,0.709,0,"True",NA,NA,0.7822155,0.5,25,2.25,1567359518.307,1567359499.855,"19",18.4519999027252,"3"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",90.5,0.946,1,"True",NA,NA,0.9886527,0.5,80,1.25,1567359530.331,1567359521.363,"20",8.96800017356873,"12"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",91.75,0.963,1,"True",NA,NA,0.9943283,0.5,85,1.25,1567359543.144,1567359534.926,"21",8.21799993515015,"13"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",93,0.975,1,"True",NA,NA,0.9972127,0.5,96,1.25,1567359557.651,1567359546.169,"22",11.4820001125336,"14"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",94.25,0.999,1,"True",NA,NA,0.9999938,0.5,100,1.25,1567359572.401,1567359560.912,"23",11.489000082016,"15"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",94.25,0.622,0,"False",NA,NA,0.6691917,0.5,10,0,1567359584.975,1567359575.729,"24",9.24599981307983,"2"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",93.25,0.922,1,"False",NA,NA,0.9778051,0.5,80,-1,1567359599.275,1567359588.017,"25",11.2580001354218,"11"
"89d119b2",3,"HOPs",0.5,2.25,0.2,"False",3,729.34299993515,10,"F","35-44","Bachelor's degree","Weekly",94.5,0.9,1,"True",NA,NA,0.9650368,0.5,60,1.25,1567359620.356,1567359602.692,"26",17.6640000343323,"10"
